id_policy,year,pol_no_claims_discount,pol_duration,pol_pay_freq,pol_payd,pol_usage,drv_sex1,drv_age1,drv_age_lic1,drv_drv2,vh_age,vh_fuel,vh_type,vh_speed,vh_value,vh_weight,population,town_surface_area,claim_amount
PL092611,1,0,25,Biannual,No,WorkPrivate,F,51,30,Yes,11,Gasoline,Tourism,149,17233,1012,1090,355.6,88.58
PL001539,2,0,30,Yearly,No,Professional,F,58,40,No,3,Gasoline,Commercial,150,14159,1193,250,97.6,293.75
PL070726,3,0,13,Monthly,No,WorkPrivate,M,53,34,No,7,Diesel,Tourism,200,19422,1315,270,96.7,54.7
PL042013,3,0,30,Biannual,No,WorkPrivate,M,53,31,Yes,5,Diesel,Tourism,139,11985,1264,30,59.4,166.15
PL004718,3,0,16,Monthly,No,Professional,F,66,48,No,5,Diesel,Tourism,175,23900,1285,380,62,134.79
PL055659,2,0,2,Monthly,No,WorkPrivate,M,47,24,No,5,Gasoline,Tourism,139,11985,1264,840,312.4,256.58
PL063478,3,0,24,Yearly,No,Retired,F,70,52,Yes,4,Diesel,Tourism,202,22411,1330,200,173,131.09
PL086645,2,0,2,Biannual,No,Professional,M,54,17,No,10,Diesel,Commercial,155,18671,0,470,47.8,170
PL093689,2,0,23,Yearly,No,WorkPrivate,F,53,27,No,44,Gasoline,Tourism,159,9818,809,2550,70.7,158.62
PL090580,3,0,6,Biannual,No,Professional,F,49,30,No,8,Diesel,Tourism,200,28833,1501,750,168.7,56.19
PL034504,1,0,6,Biannual,No,WorkPrivate,M,52,34,No,1,Diesel,Tourism,181,21171,1305,20,83.3,94.22
PL094515,3,0,30,Yearly,No,Retired,M,63,43,Yes,11,Diesel,Tourism,200,22067,1291,370,179,235.23
PL081644,2,0.28,2,Monthly,No,WorkPrivate,F,26,4,No,2,Diesel,Tourism,200,18081,966,270,210.2,324.6
PL011277,1,0,3,Yearly,No,WorkPrivate,F,66,43,Yes,1,Gasoline,Tourism,140,1113,870,400,89.5,75.88
PL065006,2,0,18,Biannual,No,WorkPrivate,F,39,21,Yes,7,Diesel,Tourism,170,11405,1197,30,94.5,88.52
PL058526,2,0,12,Biannual,No,WorkPrivate,M,40,21,Yes,7,Gasoline,Tourism,170,11405,1197,80,236.6,150.6
PL001860,1,0,10,Monthly,No,WorkPrivate,M,53,35,No,8,Diesel,Commercial,146,10919,1372,530,98.3,236.98
PL009338,3,0,6,Yearly,No,WorkPrivate,M,48,30,No,9,Diesel,Tourism,228,42473,1823,40,260.1,57.96
PL081984,2,0.119,26,Yearly,No,Retired,M,64,40,No,5,Gasoline,Tourism,138,17126,1110,2550,219.2,56.19
PL040659,3,0,17,Monthly,No,WorkPrivate,M,42,24,No,6,Diesel,Tourism,202,27490,1282,250,63.9,217.29
PL091386,3,0,4,Yearly,No,WorkPrivate,F,51,32,No,13,Gasoline,Tourism,182,12820,1036,110,133.1,203.99
PL084092,3,0,12,Yearly,No,WorkPrivate,F,44,24,Yes,5,Gasoline,Tourism,158,13390,885,210,485.4,83.06
PL051673,2,0,25,Biannual,No,Professional,M,52,33,No,4,Diesel,Commercial,123,23295,787,110,111.9,21.74
PL011388,2,0.166,5,Monthly,No,WorkPrivate,F,30,11,No,8,Diesel,Tourism,170,13473,980,270,284.1,244.34
PL019751,2,0,13,Monthly,No,WorkPrivate,M,41,23,No,5,Diesel,Tourism,203,20912,1220,560,43.7,292.03
PL084694,1,0.196,16,Yearly,No,Retired,F,65,41,No,2,Diesel,Tourism,141,14996,1050,250,60.4,178.12
PL089906,2,0,12,Monthly,No,WorkPrivate,M,33,13,No,12,Diesel,Tourism,198,20448,1302,40,44.7,147.88
PL029665,1,0,19,Yearly,No,WorkPrivate,F,38,18,No,1,Diesel,Tourism,200,28833,1501,60,156.9,67.22
PL012811,1,0,6,Yearly,No,Professional,M,58,35,Yes,6,Diesel,Tourism,251,43706,1683,830,101.8,74
PL079677,1,0,1,Yearly,No,WorkPrivate,F,46,28,No,9,Gasoline,Tourism,170,13473,980,250,18.5,281
PL027673,3,0,18,Monthly,No,WorkPrivate,F,49,26,No,14,Gasoline,Tourism,149,17233,1012,210,40.8,272.13
PL053523,1,0,29,Yearly,No,WorkPrivate,M,66,48,Yes,1,Diesel,Tourism,185,58206,1766,250,222.8,97.19
PL057429,1,0,3,Biannual,No,Retired,M,66,16,No,1,Diesel,Tourism,150,14159,1193,2550,38.7,224.79
PL074369,3,0,16,Biannual,No,WorkPrivate,F,51,31,No,8,Diesel,Tourism,175,23900,1285,320,67.1,102.37
PL078887,1,0.332,6,Yearly,No,WorkPrivate,M,27,9,No,3,Diesel,Tourism,182,12820,1036,1050,265.8,97.36
PL039726,1,0,25,Biannual,No,Professional,F,53,33,No,2,Gasoline,Tourism,180,13945,1112,280,76.1,105.2
PL019188,2,0.535,3,Monthly,No,WorkPrivate,F,22,3,No,6,Gasoline,Tourism,160,17055,911,150,70.3,25.36
PL030844,2,0,29,Biannual,No,WorkPrivate,M,58,39,Yes,12,Diesel,Tourism,150,16335,1280,140,364.3,301.71
PL095560,1,0,11,Monthly,No,WorkPrivate,F,45,25,No,5,Diesel,Commercial,182,12820,1036,2550,162.4,124.99
PL012641,3,0,5,Monthly,No,WorkPrivate,M,47,27,Yes,7,Diesel,Tourism,186,32452,1436,60,25.9,13.91
PL041893,2,0,2,Monthly,No,WorkPrivate,M,39,19,Yes,3,Diesel,Tourism,200,19422,1315,260,18.5,170.42
PL057181,3,0,11,Monthly,No,WorkPrivate,M,56,36,Yes,4,Diesel,Tourism,181,30106,1405,890,262.9,196.14
PL084021,2,0.119,10,Biannual,No,WorkPrivate,M,36,16,Yes,9,Diesel,Tourism,200,31069,1473,500,32.9,0.24
PL044626,2,0.535,3,Yearly,No,WorkPrivate,F,28,8,Yes,3,Gasoline,Tourism,140,1113,870,550,745.4,201.88
PL017362,3,0.428,5,Monthly,No,WorkPrivate,F,26,7,No,10,Gasoline,Tourism,159,9818,809,440,634.3,84.82
PL075492,1,0,4,Biannual,No,WorkPrivate,F,50,31,Yes,10,Gasoline,Tourism,152,12753,1016,290,28.9,176.99
PL008310,1,0,12,Quarterly,No,WorkPrivate,M,56,38,Yes,3,Diesel,Tourism,200,28833,1501,10,137.5,130.11
PL013579,1,0,2,Yearly,No,Retired,M,68,43,No,1,Diesel,Tourism,182,12820,1036,390,375.2,60.29
PL074515,3,0,8,Biannual,No,Retired,F,69,46,Yes,10,Diesel,Tourism,148,16702,1350,360,327.5,90.61
PL051518,3,0,7,Yearly,No,WorkPrivate,M,50,30,Yes,20,Diesel,Tourism,174,11040,1143,2550,219.2,315.61
PL049667,2,0,20,Monthly,No,WorkPrivate,F,49,29,Yes,6,Gasoline,Tourism,175,23900,1285,230,102.4,143
PL007456,2,0,5,Yearly,No,Professional,F,33,14,Yes,12,Diesel,Tourism,170,27076,1410,410,338.2,131.16
PL028755,3,0,30,Biannual,No,WorkPrivate,M,54,35,No,8,Diesel,Tourism,164,14696,936,310,353.7,291.33
PL085345,1,0,7,Monthly,No,WorkPrivate,M,40,16,Yes,12,Gasoline,Tourism,148,16702,1350,210,198,240
PL027849,2,0,4,Monthly,No,WorkPrivate,M,52,31,No,5,Diesel,Tourism,182,12820,1036,2550,102.4,281.13
PL026737,3,0,17,Biannual,No,WorkPrivate,M,57,32,No,5,Diesel,Tourism,225,101525,2510,420,184,109.99
PL088563,2,0,12,Biannual,No,Retired,M,74,55,No,3,Diesel,Tourism,174,13904,1260,780,160.6,127.6
PL029650,1,0,5,Monthly,No,WorkPrivate,F,47,1,No,11,Gasoline,Tourism,145,10896,660,720,220.1,6.51
PL005526,2,0,11,Monthly,No,WorkPrivate,M,49,31,No,7,Diesel,Tourism,185,26094,1460,280,154.5,77.42
PL095392,3,0,7,Monthly,No,WorkPrivate,F,62,41,No,4,Diesel,Tourism,238,29271,1444,440,509.4,1.93
PL037001,2,0,27,Biannual,No,Retired,F,62,38,Yes,8,Diesel,Tourism,175,23900,1285,2550,321.4,243.58
PL083391,3,0,7,Monthly,No,WorkPrivate,M,39,20,Yes,5,Diesel,Tourism,173,21316,1209,150,21.1,102.37
PL064880,1,0,6,Yearly,No,WorkPrivate,F,55,37,No,11,Gasoline,Tourism,170,11129,927,2550,426,306.66
PL011733,2,0,21,Monthly,No,WorkPrivate,F,43,24,No,18,Gasoline,Tourism,182,12820,1036,340,312.7,320.37
PL003811,3,0,22,Biannual,No,Retired,M,59,40,No,5,Gasoline,Tourism,179,16047,955,400,320,102.37
PL063389,2,0,7,Yearly,No,Professional,M,65,47,No,3,Diesel,Tourism,203,20912,1220,110,286,294.52
PL006425,2,0,14,Monthly,No,WorkPrivate,M,55,36,Yes,13,Diesel,Tourism,200,19422,1315,80,154.8,92.7
PL079872,2,0,6,Yearly,No,WorkPrivate,F,53,30,No,8,Diesel,Tourism,182,12820,1036,10,132.1,224.43
PL084563,1,0,14,Biannual,No,WorkPrivate,F,61,17,No,1,Gasoline,Tourism,147,5622,1035,60,20.3,335.51
PL016781,1,0.07,1,Monthly,No,WorkPrivate,M,34,16,No,7,Diesel,Tourism,200,20054,1360,120,745.4,106.44
PL070714,2,0,14,Yearly,No,WorkPrivate,M,58,40,Yes,2,Gasoline,Tourism,202,22411,1330,2290,177.8,338.85
PL068904,1,0,5,Monthly,No,Retired,M,58,36,Yes,2,Diesel,Tourism,182,12820,1036,2550,101.3,90
PL031565,1,0,27,Yearly,No,WorkPrivate,M,64,44,Yes,10,Diesel,Tourism,200,22067,1291,60,176.4,117.9
PL051881,1,0,12,Yearly,No,WorkPrivate,F,42,20,Yes,2,Diesel,Tourism,139,11985,1264,2550,439.2,75.17
PL071240,2,0,9,Yearly,No,WorkPrivate,M,56,14,No,2,Diesel,Tourism,148,16702,1350,220,64.2,109.66
PL002516,3,0,14,Monthly,No,WorkPrivate,F,51,32,No,9,Gasoline,Tourism,158,11228,992,170,54.4,335.08
PL042265,2,0,18,Yearly,No,Retired,M,72,51,Yes,3,Gasoline,Tourism,138,17126,1110,2550,100,310.89
PL066627,3,0,8,Monthly,No,WorkPrivate,F,40,19,Yes,6,Diesel,Commercial,182,12820,1036,40,168.6,303.67
PL053591,2,0,12,Monthly,No,WorkPrivate,M,38,20,Yes,3,Gasoline,Tourism,149,17233,1012,480,280.9,320.22
PL080019,3,0,19,Biannual,No,Retired,F,77,57,No,5,Gasoline,Tourism,140,1113,393,460,364.9,208.26
PL056575,2,0,6,Monthly,No,WorkPrivate,F,42,23,Yes,6,Diesel,Tourism,179,16047,955,70,77.1,333.82
PL040344,2,0,17,Yearly,No,Retired,M,73,52,No,15,Diesel,Commercial,95,26858,0,50,129.1,274.51
PL001832,3,0,5,Monthly,No,WorkPrivate,F,65,44,Yes,10,Diesel,Commercial,150,14159,1193,180,72.2,176.41
PL066388,3,0,13,Monthly,No,WorkPrivate,M,56,37,Yes,11,Diesel,Tourism,180,22057,1245,320,110.4,232.62
PL026131,2,0,21,Biannual,No,Professional,M,54,31,No,7,Gasoline,Tourism,200,22067,1291,380,43.4,102.37
PL058206,1,0,22,Yearly,No,WorkPrivate,F,51,32,No,1,Gasoline,Tourism,164,5110,828,2550,187.9,110.77
PL089996,1,0,21,Biannual,No,Retired,F,76,50,No,12,Gasoline,Tourism,160,15245,1019,120,72.4,60.95
PL056603,3,0,14,Monthly,No,WorkPrivate,F,52,33,No,3,Diesel,Tourism,158,11228,992,770,184.5,102.37
PL083236,3,0,25,Monthly,No,WorkPrivate,M,40,21,Yes,14,Diesel,Tourism,194,24214,1198,1380,427.9,179.91
PL004407,2,0,4,Quarterly,No,Retired,F,69,47,No,10,Diesel,Tourism,182,12820,1036,240,60.9,309.45
PL030477,3,0,11,Yearly,No,WorkPrivate,F,42,15,No,12,Gasoline,Tourism,140,1113,393,310,75,12.73
PL081742,2,0,11,Yearly,No,Retired,F,70,50,No,4,Diesel,Tourism,182,12820,1036,2550,44.1,113.2
PL044902,1,0,14,Yearly,No,Retired,M,69,48,No,2,Diesel,Tourism,158,13390,885,50,77.4,106.14
PL020200,1,0,19,Yearly,No,WorkPrivate,F,42,24,No,3,Diesel,Tourism,139,11985,1264,700,52.6,106.14
PL032474,2,0,14,Monthly,No,WorkPrivate,M,35,16,No,13,Diesel,Tourism,174,11040,1143,1340,244.2,90.85
PL093743,1,0.036,7,Yearly,No,WorkPrivate,M,56,28,No,4,Diesel,Tourism,177,11490,950,540,82.1,212.86
PL010609,1,0,13,Monthly,No,WorkPrivate,F,39,19,Yes,5,Gasoline,Tourism,196,24750,1200,260,155.6,130.11
PL030106,2,0.483,4,Monthly,No,WorkPrivate,M,29,11,No,4,Diesel,Tourism,174,13904,1260,380,154.2,321.65
PL030311,1,0,18,Biannual,No,WorkPrivate,M,47,21,No,7,Diesel,Tourism,200,31069,1473,560,125.8,175.06
PL034672,3,0,3,Yearly,No,WorkPrivate,F,58,39,No,8,Gasoline,Tourism,175,23900,1285,140,24.2,107.55
PL029161,1,0.07,1,Monthly,No,WorkPrivate,M,34,12,Yes,6,Diesel,Tourism,200,31511,1576,1560,188.1,101.97
PL058251,2,0,26,Yearly,No,WorkPrivate,F,52,28,Yes,6,Diesel,Tourism,174,13904,1260,250,25.7,136.97
PL022633,2,0,25,Biannual,No,Retired,M,77,58,No,11,Diesel,Tourism,200,19422,1315,60,148.4,134
PL036291,1,0,2,Yearly,No,WorkPrivate,M,50,31,Yes,8,Diesel,Tourism,182,12820,1036,200,114.1,317.92
PL076483,3,0,3,Biannual,No,Retired,F,70,49,Yes,7,Gasoline,Tourism,140,1113,393,650,277.5,55.81
PL004156,1,0.225,8,Monthly,No,WorkPrivate,F,27,8,No,3,Gasoline,Tourism,143,5225,1046,460,158.9,95.46
PL030000,1,0.483,3,Monthly,No,WorkPrivate,M,29,10,No,4,Diesel,Tourism,184,22997,1262,470,174.6,212.28
PL040055,2,0,8,Biannual,No,WorkPrivate,F,56,38,No,10,Gasoline,Tourism,200,19422,1315,20,46.9,79
PL049307,2,0,15,Biannual,Yes,WorkPrivate,F,41,23,No,2,Gasoline,Tourism,160,2088,0,270,745.4,91.13
PL030561,3,0,22,Biannual,No,WorkPrivate,M,45,26,No,7,Diesel,Commercial,160,30280,0,420,673.7,159.66
PL074115,1,0,4,Yearly,No,Retired,M,63,44,No,9,Gasoline,Tourism,179,16047,955,230,44.2,306.55
PL089495,2,0,27,Yearly,No,Retired,F,75,52,No,4,Gasoline,Tourism,175,23900,1285,260,74.7,167.86
PL048193,3,0,12,Monthly,No,Retired,M,77,54,No,9,Diesel,Tourism,201,101525,1646,420,184,173.69
PL041344,1,0,12,Monthly,No,WorkPrivate,M,34,16,No,6,Diesel,Tourism,150,14159,1193,180,67.8,230.88
PL008541,2,0.306,24,Monthly,No,Retired,M,89,70,No,9,Diesel,Tourism,200,22067,1291,130,18.5,225.16
PL004759,3,0,19,Yearly,No,WorkPrivate,F,49,31,Yes,7,Diesel,Tourism,182,12820,1036,2170,151,295.77
PL039912,2,0,12,Monthly,No,Professional,M,33,15,No,5,Diesel,Tourism,200,22067,1291,220,131.6,193.29
PL082551,1,0,22,Monthly,No,WorkPrivate,F,58,36,No,6,Gasoline,Tourism,170,11355,1080,1190,43,134.75
PL037887,2,0,18,Biannual,No,WorkPrivate,F,55,36,No,2,Gasoline,Tourism,194,15225,913,310,745.4,82.52
PL008450,2,0,2,Yearly,No,WorkPrivate,F,49,31,Yes,9,Gasoline,Tourism,170,11129,927,240,263.5,313.95
PL041882,3,0,5,Monthly,No,WorkPrivate,M,36,17,No,5,Gasoline,Tourism,147,5622,1035,270,543.8,168.85
PL023148,3,0,30,Biannual,No,Retired,M,76,55,No,6,Diesel,Tourism,175,23900,1285,300,18.5,114.77
PL037942,3,0,22,Biannual,No,WorkPrivate,M,71,46,No,22,Diesel,Tourism,174,11040,1143,2550,132.3,59.85
PL042357,3,0,9,Monthly,No,WorkPrivate,M,43,23,No,10,Gasoline,Tourism,165,21535,1424,890,163.4,183.95
PL064690,2,0.135,4,Monthly,No,WorkPrivate,M,64,45,No,9,Diesel,Tourism,147,21343,1482,480,263.1,304.03
PL057796,1,0.07,4,Monthly,No,WorkPrivate,M,33,14,No,8,Gasoline,Tourism,177,11490,950,670,543.8,114.19
PL078321,3,0,28,Yearly,Yes,Retired,M,79,37,No,11,Diesel,Tourism,158,13390,885,680,361.3,310.04
PL056203,2,0,22,Monthly,No,WorkPrivate,M,41,19,No,6,Gasoline,Tourism,182,12820,1036,70,159.6,323.06
PL082247,2,0,14,Biannual,No,Retired,M,77,53,No,14,Gasoline,Tourism,184,21379,1150,440,213.8,139.93
PL003425,1,0,17,Biannual,No,Professional,M,60,41,Yes,1,Diesel,Tourism,238,29271,1444,240,38.9,114.96
PL072017,3,0.381,3,Yearly,No,WorkPrivate,F,25,6,No,3,Diesel,Tourism,138,17126,1110,250,36.2,62.21
PL054558,3,0,20,Yearly,No,WorkPrivate,F,68,50,No,21,Gasoline,Tourism,182,12820,1036,790,117.1,289.73
PL060856,2,0,6,Yearly,No,Retired,M,67,32,Yes,7,Gasoline,Tourism,138,17126,1110,270,112.6,276.35
PL007383,2,0.428,5,Monthly,No,WorkPrivate,M,24,6,No,4,Diesel,Tourism,170,13473,980,130,140.5,241.41
PL040768,1,0.225,2,Monthly,No,WorkPrivate,F,55,13,No,11,Gasoline,Tourism,177,11490,950,270,543.8,95.9
PL052197,1,0.135,13,Yearly,No,WorkPrivate,F,42,24,No,1,Diesel,Tourism,226,30864,1452,70,39.6,130.11
PL063324,1,0.428,4,Biannual,No,WorkPrivate,F,29,10,No,9,Gasoline,Tourism,200,19422,1315,2550,268.5,214.97
PL033300,2,0,6,Yearly,No,WorkPrivate,F,51,31,No,8,Diesel,Tourism,158,32528,2538,320,355,108.26
PL020023,3,0.103,8,Quarterly,No,WorkPrivate,F,53,32,Yes,8,Diesel,Tourism,182,12820,1036,20,189.5,249.81
PL012141,2,0,17,Yearly,No,WorkPrivate,F,51,32,Yes,8,Diesel,Tourism,158,13390,885,60,59.1,282.15
PL017466,3,0,7,Biannual,No,WorkPrivate,M,66,31,Yes,7,Diesel,Tourism,194,27514,1185,570,276.7,106.75
PL019818,2,0,27,Biannual,No,WorkPrivate,M,50,32,No,4,Diesel,Tourism,147,5622,1035,310,90.4,277.71
PL076044,1,0,16,Monthly,No,WorkPrivate,F,53,35,Yes,5,Gasoline,Tourism,155,9554,560,440,284.2,106.14
PL082906,2,0,2,Biannual,No,Retired,F,69,50,No,4,Gasoline,Tourism,155,9554,560,380,455.5,29.9
PL008682,2,0,6,Yearly,No,Retired,M,74,55,No,12,Diesel,Tourism,177,11490,950,560,135,161.84
PL047861,2,0,17,Biannual,No,Retired,M,56,37,No,10,Diesel,Tourism,200,19422,1315,60,70.2,329.67
PL085953,1,0,7,Yearly,No,Retired,M,71,41,Yes,2,Diesel,Tourism,198,20232,1180,120,402.4,264.39
PL079366,3,0.166,17,Biannual,No,WorkPrivate,M,33,13,No,3,Diesel,Tourism,164,14696,936,270,344.6,315.68
PL048229,2,0.428,5,Quarterly,No,WorkPrivate,F,30,11,Yes,11,Diesel,Tourism,158,13390,885,230,44.2,330.14
PL006341,1,0,29,Biannual,No,WorkPrivate,F,59,36,Yes,10,Diesel,Tourism,177,11490,950,830,135.6,152.96
PL008450,3,0,3,Yearly,No,WorkPrivate,F,50,32,Yes,10,Gasoline,Tourism,170,11129,927,240,263.5,314.11
PL038830,1,0,13,Biannual,No,WorkPrivate,M,42,23,Yes,8,Diesel,Tourism,180,22057,1245,280,185.7,249.07
PL028296,3,0,22,Biannual,No,WorkPrivate,M,46,28,Yes,11,Diesel,Tourism,174,11040,1143,380,200.8,77.74
PL064667,2,0,14,Monthly,No,Retired,F,81,54,No,4,Diesel,Tourism,202,22411,1330,320,387.7,340.03
PL060418,2,0,20,Biannual,No,Professional,M,53,34,Yes,6,Diesel,Commercial,140,11939,1180,330,141,251.65
PL013639,3,0.087,21,Biannual,No,WorkPrivate,F,58,38,Yes,11,Diesel,Tourism,149,17233,1012,810,191.8,281.46
PL033051,1,0,17,Biannual,No,WorkPrivate,M,63,40,Yes,6,Gasoline,Tourism,182,12820,1036,430,28.9,18.17
PL029705,1,0,27,Biannual,No,Professional,M,57,38,No,4,Diesel,Commercial,160,30280,0,330,314.1,315.38
PL078605,3,0,18,Yearly,No,WorkPrivate,F,48,30,Yes,4,Diesel,Tourism,158,11228,992,50,262.3,102.37
PL044965,1,0,13,Yearly,No,Retired,M,73,52,No,2,Diesel,Tourism,145,12909,1185,110,59.6,78.02
PL093154,1,0.225,2,Yearly,No,WorkPrivate,M,43,24,Yes,1,Diesel,Tourism,199,15708,1360,670,81,110.98
PL012845,1,0,17,Biannual,No,Professional,M,62,44,No,1,Diesel,Tourism,178,32679,1483,770,184.5,106.14
PL069915,2,0,7,Yearly,No,WorkPrivate,F,50,31,No,7,Diesel,Tourism,177,11490,950,300,555.5,83.06
PL095151,3,0,4,Yearly,No,Retired,M,57,38,Yes,3,Diesel,Tourism,174,13904,1260,300,381.4,216.71
PL030821,3,0,5,Biannual,No,WorkPrivate,F,57,38,No,5,Gasoline,Tourism,140,12071,1117,90,352.6,185.44
PL015219,1,0,8,Yearly,No,WorkPrivate,M,48,29,No,8,Diesel,Tourism,177,11490,950,510,91.2,106.14
PL028921,2,0,22,Biannual,No,Retired,F,66,25,No,22,Gasoline,Tourism,149,4711,0,60,488,83.06
PL027206,3,0,7,Quarterly,No,WorkPrivate,F,52,24,No,12,Gasoline,Tourism,140,1113,393,2120,302.6,56.19
PL035206,1,0,9,Monthly,No,WorkPrivate,F,60,40,Yes,2,Gasoline,Tourism,202,22411,1330,220,119.9,56.19
PL053891,3,0.103,9,Yearly,No,WorkPrivate,F,42,19,No,12,Diesel,Tourism,200,19422,1315,310,75,337.35
PL039620,1,0.225,1,Quarterly,No,WorkPrivate,M,30,11,Yes,1,Diesel,Tourism,203,20912,1220,120,93,95.52
PL045051,1,0,2,Yearly,No,Retired,M,74,54,Yes,10,Gasoline,Tourism,175,23900,1285,310,280.2,142.49
PL001003,3,0.225,7,Monthly,No,WorkPrivate,M,27,8,No,6,Diesel,Tourism,170,13473,980,200,118.8,312.01
PL073864,3,0.087,8,Biannual,No,Retired,M,68,48,No,7,Gasoline,Tourism,187,35209,1822,480,280.9,236.41
PL060470,2,0,3,Monthly,No,Professional,M,39,20,No,18,Diesel,Commercial,160,30280,0,300,734.2,313.46
PL000303,3,0,14,Quarterly,No,WorkPrivate,M,61,43,Yes,4,Diesel,Tourism,187,48174,1680,310,117,294.24
PL064882,1,0,1,Monthly,No,Retired,M,63,45,Yes,2,Diesel,Tourism,145,12909,1185,570,174.7,319.92
PL087593,1,0,12,Biannual,No,WorkPrivate,M,53,34,No,9,Diesel,Tourism,198,20002,1320,790,68.8,17.94
PL028293,1,0.07,9,Monthly,No,WorkPrivate,F,35,17,Yes,1,Gasoline,Tourism,164,5110,828,210,45,305.5
PL084103,2,0.584,6,Biannual,No,WorkPrivate,M,39,16,No,13,Diesel,Tourism,170,31206,1430,20,162.3,200.58
PL079331,2,0,22,Yearly,No,WorkPrivate,F,50,31,Yes,7,Diesel,Tourism,158,11228,992,780,160.6,327.05
PL018548,1,0,6,Monthly,No,WorkPrivate,M,57,38,Yes,7,Diesel,Tourism,238,29271,1444,100,65.6,116.27
PL002620,3,0,16,Biannual,No,WorkPrivate,M,40,20,Yes,6,Diesel,Tourism,200,22067,1291,420,65.2,166.58
PL041462,3,0,35,Biannual,No,Retired,F,67,37,No,13,Gasoline,Tourism,177,11490,950,240,51.8,323.87
PL037302,2,0,16,Biannual,No,WorkPrivate,F,57,23,No,5,Diesel,Tourism,158,13390,885,110,211.3,314.56
PL002927,3,0,22,Monthly,No,WorkPrivate,M,43,24,Yes,14,Diesel,Tourism,170,31206,1430,220,430.9,23.29
PL078289,1,0,8,Yearly,No,WorkPrivate,F,60,28,No,1,Diesel,Tourism,140,1113,393,160,164.6,130.11
PL086915,1,0,7,Quarterly,No,WorkPrivate,F,57,37,No,4,Diesel,Tourism,199,23000,1291,540,193.3,107.43
PL028449,1,0,26,Biannual,No,WorkPrivate,F,52,34,No,1,Gasoline,Tourism,200,18081,966,240,282.5,78.16
PL078793,2,0,25,Yearly,No,WorkPrivate,F,54,24,Yes,9,Diesel,Tourism,175,23900,1285,460,158.9,83.06
PL091591,1,0,3,Monthly,No,WorkPrivate,M,49,30,Yes,8,Gasoline,Tourism,198,20002,1320,770,78.7,183.59
PL094829,1,0.196,25,Biannual,No,Retired,F,65,44,No,6,Gasoline,Tourism,182,12820,1036,70,47.3,95.44
PL013242,2,0,23,Monthly,No,WorkPrivate,F,55,30,Yes,7,Gasoline,Tourism,200,22067,1291,90,584.5,131.16
PL084103,1,0.631,5,Yearly,No,WorkPrivate,M,38,15,No,12,Diesel,Tourism,170,31206,1430,20,162.3,190.76
PL039540,1,0,14,Yearly,No,WorkPrivate,M,54,36,Yes,13,Gasoline,Tourism,175,25200,1479,130,71.4,284.59
PL045948,2,0,21,Yearly,No,WorkPrivate,F,55,35,No,12,Diesel,Tourism,200,22067,1291,60,99.3,122.48
PL004029,3,0,18,Biannual,No,WorkPrivate,F,45,26,No,10,Diesel,Tourism,214,33926,1376,260,109.5,294.63
PL006222,2,0,2,Yearly,No,WorkPrivate,F,53,34,No,6,Diesel,Tourism,182,12820,1036,40,128.8,215.65
PL055946,1,0,13,Biannual,No,WorkPrivate,F,45,23,No,9,Gasoline,Tourism,183,18002,1026,270,344.6,209.73
PL052070,3,0,8,Biannual,No,WorkPrivate,M,52,32,Yes,7,Gasoline,Tourism,200,19422,1315,440,50.2,102.37
PL027536,1,0,3,Monthly,No,WorkPrivate,F,35,17,Yes,6,Diesel,Tourism,185,26094,1460,190,226.5,183.05
PL030483,2,0.332,3,Monthly,No,WorkPrivate,M,28,3,No,8,Diesel,Tourism,200,19422,1315,280,154.5,85.28
PL060766,2,0,5,Monthly,No,WorkPrivate,F,61,40,No,6,Gasoline,Tourism,177,11490,950,2550,218.6,87.21
PL000974,1,0,1,Monthly,No,WorkPrivate,M,48,30,Yes,7,Diesel,Tourism,180,29728,1397,390,438.2,75.35
PL072703,2,0,18,Yearly,No,Retired,M,81,60,Yes,8,Diesel,Tourism,197,27313,1437,440,213.8,113.52
PL062537,1,0,5,Biannual,No,WorkPrivate,F,59,37,Yes,10,Diesel,Tourism,170,31206,1430,240,204.4,202.02
PL040095,1,0,5,Monthly,No,WorkPrivate,M,62,42,Yes,5,Diesel,Tourism,150,16335,1280,740,99.8,60.29
PL060695,2,0,10,Monthly,No,WorkPrivate,M,54,36,No,16,Diesel,Tourism,158,32528,2538,10,58.8,0.34
PL051379,1,0,13,Monthly,No,WorkPrivate,M,37,18,No,5,Gasoline,Tourism,200,22067,1291,80,125.4,220.45
PL074722,1,0,11,Yearly,No,WorkPrivate,M,40,22,Yes,6,Diesel,Tourism,194,19474,1530,440,179,106.14
PL070661,1,0,29,Quarterly,No,Retired,M,77,40,No,19,Gasoline,Tourism,164,14696,936,290,28.9,205.46
PL078771,1,0.28,7,Yearly,No,Retired,M,63,31,No,1,Diesel,Tourism,174,13904,1260,250,291.9,100.58
PL028117,1,0,2,Monthly,No,WorkPrivate,M,55,36,No,7,Diesel,Tourism,198,20002,1320,290,25,146.84
PL028335,1,0,11,Monthly,No,Retired,F,65,43,No,4,Gasoline,Tourism,200,19225,1310,510,314.8,106.14
PL015501,2,0,2,Biannual,No,WorkPrivate,M,57,36,Yes,11,Diesel,Tourism,148,16702,1350,250,57.7,77.77
PL030219,2,0,14,Monthly,No,WorkPrivate,M,50,30,Yes,5,Gasoline,Tourism,175,23900,1285,810,168.3,113.2
